Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150317,2015-03-17,20601,CBT,0,20,405160,5909,58195,1459,129979,69262,53945,55412,46138,13296,6973,18662,1094,268067,262051,137093,143109,1990.0,3094.0,5262.0,-2402.0,2902.0,1908.0,-21.0,-3384.0,-3319.0,848.0,217.0,4462.0,0.0,1254.0,6738.0,736.0,-4748.0,100,1.5,14.4,0.4,32.1,17.1,13.3,13.7,11.4,3.3,1.7,4.6,0.3,66.2,64.7,33.8,35.3,119,6.0,11.0,4.0,26.0,19.0,22.0,27.0,15.0,16.0,5.0,10.0,,79,85,18.9,19.3,28.9,28.5,14.7,17.5,21.4,24.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150324,2015-03-24,20601,CBT,0,20,414086,8073,72986,1075,144682,73964,43883,54206,54489,9916,7842,20794,792,270469,277899,143617,136187,8926.0,2164.0,14791.0,-384.0,14703.0,4702.0,-10062.0,-1206.0,8351.0,-3380.0,869.0,2132.0,-302.0,2402.0,15848.0,6524.0,-6922.0,100,1.9,17.6,0.3,34.9,17.9,10.6,13.1,13.2,2.4,1.9,5.0,0.2,65.3,67.1,34.7,32.9,119,4.0,12.0,,27.0,19.0,21.0,23.0,19.0,12.0,5.0,10.0,,73,83,19.6,17.3,28.7,26.8,17.0,16.5,24.2,24.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150331,2015-03-31,20601,CBT,0,20,426004,5423,72490,2524,160146,78112,41836,56348,62816,9861,8063,24878,406,284607,292923,141397,133081,11918.0,-2650.0,-496.0,1449.0,15464.0,4148.0,-2047.0,2142.0,8327.0,-55.0,221.0,4084.0,-386.0,14138.0,15024.0,-2220.0,-3106.0,100,1.3,17.0,0.6,37.6,18.3,9.8,13.2,14.7,2.3,1.9,5.8,0.1,66.8,68.8,33.2,31.2,116,4.0,11.0,,31.0,19.0,25.0,27.0,12.0,14.0,4.0,8.0,,81,79,19.2,18.9,28.9,29.0,17.4,18.0,25.8,26.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150407,2015-04-07,20601,CBT,0,20,435377,8323,73607,1251,161749,83820,45563,59041,68693,9193,7674,22198,362,293156,304687,142221,130690,9373.0,2900.0,1117.0,-1273.0,1603.0,5708.0,3727.0,2693.0,5877.0,-668.0,-389.0,-2680.0,-44.0,8549.0,11764.0,824.0,-2391.0,100,1.9,16.9,0.3,37.2,19.3,10.5,13.6,15.8,2.1,1.8,5.1,0.1,67.3,70.0,32.7,30.0,123,5.0,12.0,,28.0,23.0,25.0,24.0,18.0,16.0,4.0,9.0,,81,89,19.4,20.9,29.3,30.6,17.6,19.4,25.3,28.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150414,2015-04-14,20601,CBT,0,20,447376,7509,88271,1129,156018,82487,47536,74224,72343,6236,7415,19580,319,300386,317901,146990,129475,11999.0,-814.0,14664.0,-122.0,-5731.0,-1333.0,1973.0,15183.0,3650.0,-2957.0,-259.0,-2618.0,-43.0,7230.0,13214.0,4769.0,-1215.0,100,1.7,19.7,0.3,34.9,18.4,10.6,16.6,16.2,1.4,1.7,4.4,0.1,67.1,71.1,32.9,28.9,128,,13.0,,28.0,22.0,24.0,29.0,18.0,16.0,4.0,11.0,,86,87,19.0,21.4,28.2,31.3,16.8,20.5,24.7,29.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150421,2015-04-21,20601,CBT,0,20,435553,8694,79753,2608,167984,87284,48078,52478,60664,9509,7181,17844,373,296905,306113,138648,129440,-11823.0,1185.0,-8518.0,1479.0,11966.0,4797.0,542.0,-21746.0,-11679.0,3273.0,-234.0,-1736.0,54.0,-3481.0,-11788.0,-8342.0,-35.0,100,2.0,18.3,0.6,38.6,20.0,11.0,12.0,13.9,2.2,1.6,4.1,0.1,68.2,70.3,31.8,29.7,124,4.0,11.0,,27.0,24.0,24.0,26.0,16.0,17.0,6.0,9.0,,86,84,20.7,20.1,30.0,30.5,18.7,18.4,27.5,26.8,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150428,2015-04-28,20601,CBT,0,20,431699,1466,71040,3376,164838,80070,47597,58781,62821,9371,8807,19375,137,294373,293787,137326,137912,-3854.0,-7228.0,-8713.0,768.0,-3146.0,-7214.0,-481.0,6303.0,2157.0,-138.0,1626.0,1531.0,-236.0,-2532.0,-12326.0,-1322.0,8472.0,100,0.3,16.5,0.8,38.2,18.5,11.0,13.6,14.6,2.2,2.0,4.5,0.0,68.2,68.1,31.8,31.9,116,,11.0,4.0,28.0,22.0,23.0,26.0,13.0,13.0,5.0,9.0,,78,79,19.6,17.5,29.2,27.7,18.0,16.0,26.6,24.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150505,2015-05-05,20601,CBT,0,20,445195,6872,65997,4839,167375,80824,51486,66691,73025,10851,11745,19992,241,320100,307255,125095,137940,13496.0,5406.0,-5043.0,1463.0,2537.0,754.0,3889.0,7910.0,10204.0,1480.0,2938.0,617.0,104.0,25727.0,13468.0,-12231.0,28.0,100,1.5,14.8,1.1,37.6,18.2,11.6,15.0,16.4,2.4,2.6,4.5,0.1,71.9,69.0,28.1,31.0,133,6.0,12.0,4.0,29.0,21.0,22.0,33.0,17.0,18.0,7.0,8.0,,92,88,19.3,17.2,29.1,27.8,17.5,15.4,24.5,23.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150512,2015-05-12,20601,CBT,0,20,472216,7028,62430,5254,169132,88938,52657,88262,74579,14368,10542,22306,547,347790,321079,124426,151137,27021.0,156.0,-3567.0,415.0,1757.0,8114.0,1171.0,21571.0,1554.0,3517.0,-1203.0,2314.0,306.0,27690.0,13824.0,-669.0,13197.0,100,1.5,13.2,1.1,35.8,18.8,11.2,18.7,15.8,3.0,2.2,4.7,0.1,73.7,68.0,26.3,32.0,141,5.0,12.0,4.0,29.0,22.0,24.0,38.0,17.0,19.0,6.0,11.0,,99,92,19.0,15.2,27.7,26.2,15.7,14.3,22.3,23.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150519,2015-05-19,20601,CBT,0,20,496821,13047,66641,7827,175770,93393,54453,86748,83859,17203,10304,20252,1028,366380,344656,130441,152165,24605.0,6019.0,4211.0,2573.0,6638.0,4455.0,1796.0,-1514.0,9280.0,2835.0,-238.0,-2054.0,481.0,18590.0,23577.0,6015.0,1028.0,100,2.6,13.4,1.6,35.4,18.8,11.0,17.5,16.9,3.5,2.1,4.1,0.2,73.7,69.4,26.3,30.6,140,6.0,13.0,5.0,28.0,21.0,22.0,37.0,18.0,24.0,6.0,11.0,4.0,97,98,19.5,15.3,28.7,27.0,15.6,15.0,22.5,24.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150526,2015-05-26,20601,CBT,0,20,496128,2803,63779,7203,186781,84874,57216,61469,84105,22450,7233,16302,195,345350,336124,150778,160004,-693.0,-10244.0,-2862.0,-624.0,11011.0,-8519.0,2763.0,-25279.0,246.0,5247.0,-3071.0,-3950.0,-833.0,-21030.0,-8532.0,20337.0,7839.0,100,0.6,12.9,1.5,37.6,17.1,11.5,12.4,17.0,4.5,1.5,3.3,0.0,69.6,67.7,30.4,32.3,123,,13.0,7.0,25.0,22.0,29.0,30.0,17.0,29.0,7.0,6.0,,87,103,22.5,14.4,32.0,25.7,19.3,14.0,26.8,23.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150602,2015-06-02,20601,CBT,0,20,482533,4778,57922,5913,205280,87328,54717,69687,92724,9095,7366,13351,731,357567,321781,124966,160752,-13595.0,1975.0,-5857.0,-1290.0,18499.0,2454.0,-2499.0,8218.0,8619.0,-13355.0,133.0,-2951.0,536.0,12217.0,-14343.0,-25812.0,748.0,100,1.0,12.0,1.2,42.5,18.1,11.3,14.4,19.2,1.9,1.5,2.8,0.2,74.1,66.7,25.9,33.3,131,,12.0,7.0,26.0,22.0,26.0,27.0,27.0,18.0,8.0,6.0,4.0,85,101,24.5,15.2,36.1,24.9,22.1,14.4,31.4,22.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150609,2015-06-09,20601,CBT,0,20,491842,5434,62690,8120,209274,94947,55905,73843,83712,12505,6174,18024,746,372001,336649,119841,155193,9309.0,656.0,4768.0,2207.0,3994.0,7619.0,1188.0,4156.0,-9012.0,3410.0,-1192.0,4673.0,15.0,14434.0,14868.0,-5125.0,-5559.0,100,1.1,12.7,1.7,42.5,19.3,11.4,15.0,17.0,2.5,1.3,3.7,0.2,75.6,68.4,24.4,31.6,133,4.0,12.0,6.0,28.0,26.0,29.0,31.0,20.0,17.0,4.0,8.0,,91,97,25.1,15.5,36.5,26.3,23.2,14.4,32.6,22.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150616,2015-06-16,20601,CBT ,0,20,483880,1847,67741,3235,215295,102369,49731,69531,78063,9633,7317,21446,477,357066,332695,126814,151185,-7962.0,-3587.0,5051.0,-4885.0,6021.0,7422.0,-6174.0,-4312.0,-5649.0,-2872.0,1143.0,3422.0,-269.0,-14935.0,-3954.0,6973.0,-4008.0,100,0.4,14.0,0.7,44.5,21.2,10.3,14.4,16.1,2.0,1.5,4.4,0.1,73.8,68.8,26.2,31.2,148,5.0,17.0,4.0,29.0,26.0,29.0,30.0,24.0,19.0,7.0,10.0,,96,106,25.7,16.4,37.3,25.5,23.7,15.3,33.1,22.8,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150623,2015-06-23,20601,CBT ,0,20,484453,3776,73757,4136,222709,93015,46441,70284,83163,9103,6390,20695,820,363659,331130,120794,153323,573.0,1929.0,6016.0,901.0,7414.0,-9354.0,-3290.0,753.0,5100.0,-530.0,-927.0,-751.0,343.0,6593.0,-1565.0,-6020.0,2138.0,100,0.8,15.2,0.9,46.0,19.2,9.6,14.5,17.2,1.9,1.3,4.3,0.2,75.1,68.4,24.9,31.6,147,4.0,16.0,,28.0,26.0,26.0,32.0,25.0,14.0,7.0,9.0,4.0,92,102,26.5,14.1,37.7,23.2,24.4,13.4,34.3,21.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150630,2015-06-30,20601,CBT ,0,20,477943,618,73810,2583,235585,94763,50751,57912,87195,10847,5532,16775,891,364719,337615,113224,140328,-6510.0,-3158.0,53.0,-1553.0,12876.0,1748.0,4310.0,-12372.0,4032.0,1744.0,-858.0,-3920.0,71.0,1060.0,6485.0,-7570.0,-12995.0,100,0.1,15.4,0.5,49.3,19.8,10.6,12.1,18.2,2.3,1.2,3.5,0.2,76.3,70.6,23.7,29.4,141,,17.0,5.0,31.0,23.0,27.0,25.0,30.0,16.0,,10.0,,87,105,27.9,16.9,39.7,26.1,26.2,14.1,36.1,22.8,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150707,2015-07-07,20601,CBT ,0,20,496718,2479,88030,1090,245624,84531,54472,57097,87542,10209,4884,17939,1067,376922,344880,119796,151838,18775.0,1861.0,14220.0,-1493.0,10039.0,-10232.0,3721.0,-815.0,347.0,-638.0,-648.0,1164.0,176.0,12203.0,7265.0,6572.0,11510.0,100,0.5,17.7,0.2,49.4,17.0,11.0,11.5,17.6,2.1,1.0,3.6,0.2,75.9,69.4,24.1,30.6,143,,19.0,4.0,36.0,20.0,28.0,26.0,26.0,17.0,4.0,10.0,,91,104,27.2,17.0,38.0,26.1,25.0,15.2,34.7,23.8,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150714,2015-07-14,20601,CBT ,0,20,484848,2247,79254,1739,227457,96768,52441,60798,81981,10377,3800,17694,693,359552,340947,125296,143901,-11870.0,-232.0,-8776.0,649.0,-18167.0,12237.0,-2031.0,3701.0,-5561.0,168.0,-1084.0,-245.0,-374.0,-17370.0,-3933.0,5500.0,-7937.0,100,0.5,16.3,0.4,46.9,20.0,10.8,12.5,16.9,2.1,0.8,3.6,0.1,74.2,70.3,25.8,29.7,140,6.0,16.0,4.0,32.0,21.0,29.0,26.0,26.0,16.0,5.0,8.0,,95,97,27.1,17.7,37.6,27.5,24.7,15.6,33.6,24.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150721,2015-07-21,20601,CBT ,0,20,508180,3717,81841,889,234204,115995,54897,54568,80941,11239,24083,19029,1064,384661,365895,123519,142285,23332.0,1470.0,2587.0,-850.0,6747.0,19227.0,2456.0,-6230.0,-1040.0,862.0,20283.0,1335.0,371.0,25109.0,24948.0,-1777.0,-1616.0,100,0.7,16.1,0.2,46.1,22.8,10.8,10.7,15.9,2.2,4.7,3.7,0.2,75.7,72.0,24.3,28.0,152,,19.0,5.0,36.0,25.0,33.0,25.0,28.0,17.0,9.0,8.0,5.0,98,114,26.8,16.5,37.2,25.8,24.2,14.7,32.8,23.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150728,2015-07-28,20601,CBT ,0,20,507926,2046,82997,659,217881,118267,60685,59314,63311,10664,29096,21946,1465,381810,359994,126116,147932,-254.0,-1671.0,1156.0,-230.0,-16323.0,2272.0,5788.0,4746.0,-17630.0,-575.0,5013.0,2917.0,401.0,-2851.0,-5901.0,2597.0,5647.0,100,0.4,16.3,0.1,42.9,23.3,11.9,11.7,12.5,2.1,5.7,4.3,0.3,75.2,70.9,24.8,29.1,139,,15.0,4.0,35.0,22.0,32.0,26.0,22.0,19.0,6.0,11.0,5.0,96,103,26.9,16.3,38.2,26.5,23.7,14.5,32.5,24.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150804,2015-08-04,20601,CBT ,0,20,526168,2553,76290,4049,216978,144203,58851,56116,52308,14597,41516,21905,1480,396140,373683,130028,152485,18242.0,507.0,-6707.0,3390.0,-903.0,25936.0,-1834.0,-3198.0,-11003.0,3933.0,12420.0,-41.0,15.0,14330.0,13689.0,3912.0,4553.0,100,0.5,14.5,0.8,41.2,27.4,11.2,10.7,9.9,2.8,7.9,4.2,0.3,75.3,71.0,24.7,29.0,143,,16.0,7.0,36.0,26.0,33.0,26.0,22.0,22.0,5.0,10.0,5.0,104,106,28.3,18.4,37.6,28.2,25.2,16.8,32.7,26.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150811,2015-08-11,20601,CBT ,0,20,531279,4824,57506,3490,213040,147594,63771,57742,60056,15620,45071,30923,1332,404890,380292,126389,150987,5111.0,2271.0,-18784.0,-559.0,-3938.0,3391.0,4920.0,1626.0,7748.0,1023.0,3555.0,9018.0,-148.0,8750.0,6609.0,-3639.0,-1498.0,100,0.9,10.8,0.7,40.1,27.8,12.0,10.9,11.3,2.9,8.5,5.8,0.3,76.2,71.6,23.8,28.4,149,,16.0,5.0,35.0,26.0,32.0,32.0,20.0,18.0,7.0,11.0,5.0,102,107,28.4,19.1,37.3,29.0,25.2,17.5,32.3,25.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150818,2015-08-18,20601,CBT ,0,20,525938,775,64828,748,209006,136472,69043,53941,70118,16594,47328,28919,1268,398703,387990,127235,137948,-5341.0,-4049.0,7322.0,-2742.0,-4034.0,-11122.0,5272.0,-3801.0,10062.0,974.0,2257.0,-2004.0,-64.0,-6187.0,7698.0,846.0,-13039.0,100,0.1,12.3,0.1,39.7,25.9,13.1,10.3,13.3,3.2,9.0,5.5,0.2,75.8,73.8,24.2,26.2,152,,18.0,6.0,38.0,25.0,37.0,31.0,21.0,20.0,7.0,10.0,5.0,113,107,28.5,20.0,37.6,29.9,25.1,18.9,32.2,25.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150825,2015-08-25,20601,CBT ,0,20,554294,1301,47797,11165,179607,140284,71771,60800,69447,36366,45145,28024,3421,409576,408275,144718,146019,28356.0,526.0,-17031.0,10417.0,-29399.0,3812.0,2728.0,6859.0,-671.0,19772.0,-2183.0,-895.0,2153.0,10873.0,20285.0,17483.0,8071.0,100,0.2,8.6,2.0,32.4,25.3,12.9,11.0,12.5,6.6,8.1,5.1,0.6,73.9,73.7,26.1,26.3,138,,13.0,5.0,33.0,22.0,30.0,33.0,19.0,20.0,6.0,10.0,6.0,99,100,24.5,19.8,33.9,30.5,22.1,16.5,28.6,23.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150901,2015-09-01,20601,CBT ,0,20,532576,1932,53523,8468,180438,149916,61959,63831,60132,35040,45327,31760,1387,398382,402185,134194,130391,-21718.0,631.0,5726.0,-2697.0,831.0,9632.0,-9812.0,3031.0,-9315.0,-1326.0,182.0,3736.0,-2034.0,-11194.0,-6090.0,-10524.0,-15628.0,100,0.4,10.0,1.6,33.9,28.1,11.6,12.0,11.3,6.6,8.5,6.0,0.3,74.8,75.5,25.2,24.5,141,,13.0,4.0,35.0,22.0,34.0,30.0,20.0,18.0,6.0,12.0,4.0,100,101,23.3,22.0,33.1,32.8,22.0,20.3,28.8,27.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150908,2015-09-08,20601,CBT ,0,20,509378,1254,50736,10021,175778,152671,57368,62273,58447,18212,43551,30570,1258,369715,379283,139663,130095,-23198.0,-678.0,-2787.0,1553.0,-4660.0,2755.0,-4591.0,-1558.0,-1685.0,-16828.0,-1776.0,-1190.0,-129.0,-28667.0,-22902.0,5469.0,-296.0,100,0.2,10.0,2.0,34.5,30.0,11.3,12.2,11.5,3.6,8.5,6.0,0.2,72.6,74.5,27.4,25.5,141,,15.0,4.0,35.0,22.0,33.0,28.0,17.0,16.0,9.0,12.0,4.0,99,99,23.5,23.6,32.6,32.3,21.8,21.6,28.4,28.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150915,2015-09-15,20601,CBT ,0,20,519524,3642,63298,1463,193700,154811,58146,56863,62236,14431,51019,30564,1139,380403,386088,139121,133436,10146.0,2388.0,12562.0,-8558.0,17922.0,2140.0,778.0,-5410.0,3789.0,-3781.0,7468.0,-6.0,-119.0,10688.0,6805.0,-542.0,3341.0,100,0.7,12.2,0.3,37.3,29.8,11.2,10.9,12.0,2.8,9.8,5.9,0.2,73.2,74.3,26.8,25.7,150,5.0,13.0,6.0,38.0,22.0,35.0,25.0,21.0,16.0,12.0,14.0,4.0,108,103,23.4,23.6,32.1,33.2,21.1,22.3,27.5,29.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150922,2015-09-22,20601,CBT ,0,20,496521,2495,59300,2544,189978,157597,55122,50215,49406,10417,47696,35551,1285,359752,371222,136769,125299,-23003.0,-1147.0,-3998.0,1081.0,-3722.0,2786.0,-3024.0,-6648.0,-12830.0,-4014.0,-3323.0,4987.0,146.0,-20651.0,-14866.0,-2352.0,-8137.0,100,0.5,11.9,0.5,38.3,31.7,11.1,10.1,10.0,2.1,9.6,7.2,0.3,72.5,74.8,27.5,25.2,147,5.0,14.0,4.0,36.0,24.0,31.0,22.0,21.0,11.0,9.0,16.0,4.0,97,100,23.4,25.2,32.5,34.2,21.2,22.7,28.4,30.8,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,150929,2015-09-29,20601,CBT ,0,20,495917,5330,55123,1015,188098,151866,57689,43368,49925,9357,41211,34259,1258,347326,360492,148591,135425,-604.0,2835.0,-4177.0,-1529.0,-1880.0,-5731.0,2567.0,-6847.0,519.0,-1060.0,-6485.0,-1292.0,-27.0,-12426.0,-10730.0,11822.0,10126.0,100,1.1,11.1,0.2,37.9,30.6,11.6,8.7,10.1,1.9,8.3,6.9,0.3,70.0,72.7,30.0,27.3,134,,13.0,,36.0,20.0,30.0,22.0,21.0,10.0,7.0,12.0,4.0,87,94,24.5,25.2,33.9,33.3,20.8,22.8,26.8,29.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,151006,2015-10-06,20601,CBT ,0,20,504542,7063,53499,958,193807,160406,59718,44967,49984,11652,42644,33825,1492,362301,371534,142241,133008,8625.0,1733.0,-1624.0,-57.0,5709.0,8540.0,2029.0,1599.0,59.0,2295.0,1433.0,-434.0,234.0,14975.0,11042.0,-6350.0,-2417.0,100,1.4,10.6,0.2,38.4,31.8,11.8,8.9,9.9,2.3,8.5,6.7,0.3,71.8,73.6,28.2,26.4,141,,15.0,,34.0,23.0,32.0,24.0,21.0,13.0,9.0,12.0,4.0,93,99,26.8,24.9,35.8,32.7,22.8,22.8,29.8,29.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,151013,2015-10-13,20601,CBT ,0,20,521887,6378,65005,975,203306,153188,55854,57351,55026,11217,43358,35015,1450,379889,377730,141998,144157,17345.0,-685.0,11506.0,17.0,9499.0,-7218.0,-3864.0,12384.0,5042.0,-435.0,714.0,1190.0,-42.0,17588.0,6196.0,-243.0,11149.0,100,1.2,12.5,0.2,39.0,29.4,10.7,11.0,10.5,2.1,8.3,6.7,0.3,72.8,72.4,27.2,27.6,145,,15.0,,36.0,19.0,29.0,31.0,20.0,14.0,10.0,11.0,4.0,101,94,26.0,23.5,35.2,32.2,22.7,22.5,30.3,29.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,151020,2015-10-20,20601,CBT ,0,20,503195,7262,50705,614,193858,143571,58978,59786,51775,12089,27825,37322,1278,361690,356332,141505,146863,-18692.0,884.0,-14300.0,-361.0,-9448.0,-9617.0,3124.0,2435.0,-3251.0,872.0,-15533.0,2307.0,-172.0,-18199.0,-21398.0,-493.0,2706.0,100,1.4,10.1,0.1,38.5,28.5,11.7,11.9,10.3,2.4,5.5,7.4,0.3,71.9,70.8,28.1,29.2,142,,13.0,,36.0,19.0,29.0,29.0,20.0,16.0,10.0,12.0,4.0,99,95,23.5,23.3,32.8,31.8,19.9,21.6,27.2,27.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,151027,2015-10-27,20601,CBT ,0,20,484358,6319,48875,688,199569,129770,56602,48756,61627,12203,4744,40566,4350,333231,354681,151127,129677,-18837.0,-943.0,-1830.0,74.0,5711.0,-13801.0,-2376.0,-11030.0,9852.0,114.0,-23081.0,3244.0,3072.0,-28459.0,-1651.0,9622.0,-17186.0,100,1.3,10.1,0.1,41.2,26.8,11.7,10.1,12.7,2.5,1.0,8.4,0.9,68.8,73.2,31.2,26.8,135,,13.0,,36.0,21.0,31.0,24.0,20.0,15.0,5.0,13.0,6.0,93,97,24.4,22.0,33.0,30.7,20.9,20.9,27.0,27.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
