Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,131008,2013-10-08,45601,CBT,0,45,302800,85276,72203,94350,821,0,2043,31390,26216,38646,847,11374,15701,269074,260533,33726,42267,21479.0,11671.0,-703.0,6015.0,-149.0,0.0,0.0,-3197.0,8046.0,3566.0,255.0,8243.0,962.0,19123.0,26129.0,2356.0,-4650.0,100,28.2,23.8,31.2,0.3,0.0,0.7,10.4,8.7,12.8,0.3,3.8,5.2,88.9,86.0,11.1,14.0,59,11.0,18.0,22.0,,0.0,,12.0,8.0,15.0,,6.0,,47,52,37.3,25.3,51.2,38.6,25.1,16.9,30.9,25.0,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,131015,2013-10-15,45601,CBT,0,45,303228,91592,75765,97583,812,0,2043,26589,21060,36364,252,11780,17962,273197,262557,30031,40671,428.0,6316.0,3562.0,3233.0,-9.0,0.0,0.0,-4801.0,-5156.0,-2282.0,-595.0,406.0,2261.0,4123.0,2024.0,-3695.0,-1596.0,100,30.2,25.0,32.2,0.3,0.0,0.7,8.8,6.9,12.0,0.1,3.9,5.9,90.1,86.6,9.9,13.4,63,15.0,19.0,27.0,,0.0,,10.0,7.0,13.0,,8.0,,50,57,37.6,26.9,50.7,40.8,24.2,17.7,30.6,25.1,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,131022,2013-10-22,45601,CBT,0,45,302330,100994,79691,90693,729,0,2043,26001,23714,41589,0,12893,15923,277972,266546,24358,35784,-898.0,9402.0,3926.0,-6890.0,-83.0,0.0,0.0,-588.0,2654.0,5225.0,-252.0,1113.0,-2039.0,4775.0,3989.0,-5673.0,-4887.0,100,33.4,26.4,30.0,0.2,0.0,0.7,8.6,7.8,13.8,0.0,4.3,5.3,91.9,88.2,8.1,11.8,65,15.0,19.0,25.0,,0.0,,8.0,12.0,15.0,0.0,8.0,,53,56,38.2,25.9,51.4,41.3,25.6,17.5,33.9,25.0,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,131029,2013-10-29,45601,CBT,0,45,305405,102247,84970,88287,729,0,2043,27168,22183,41434,326,11307,16299,278533,266523,26872,38882,3075.0,1253.0,5279.0,-2406.0,0.0,0.0,0.0,1167.0,-1531.0,-155.0,326.0,-1586.0,376.0,561.0,-23.0,2514.0,3098.0,100,33.5,27.8,28.9,0.2,0.0,0.7,8.9,7.3,13.6,0.1,3.7,5.3,91.2,87.3,8.8,12.7,65,15.0,21.0,27.0,,0.0,,9.0,11.0,15.0,,6.0,,52,58,38.4,25.7,51.3,40.7,25.5,17.8,33.4,25.6,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,131105,2013-11-05,45601,CBT,0,45,277789,89218,66389,79788,820,0,2043,25070,25362,40634,1321,8504,13556,252450,236276,25339,41513,-27616.0,-13029.0,-18581.0,-8499.0,91.0,0.0,0.0,-2098.0,3179.0,-800.0,995.0,-2803.0,-2743.0,-26083.0,-30247.0,-1533.0,2631.0,100,32.1,23.9,28.7,0.3,0.0,0.7,9.0,9.1,14.6,0.5,3.1,4.9,90.9,85.1,9.1,14.9,61,14.0,17.0,23.0,,0.0,,9.0,10.0,14.0,,6.0,,48,53,40.4,28.1,53.2,44.3,26.1,18.9,32.6,25.2,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,131112,2013-11-12,45601,CBT,0,45,283950,96430,70020,79148,1441,0,1412,24672,25858,40437,776,8948,12773,257089,238596,26861,45354,6161.0,7212.0,3631.0,-640.0,621.0,0.0,-631.0,-398.0,496.0,-197.0,-545.0,444.0,-783.0,4639.0,2320.0,1522.0,3841.0,100,34.0,24.7,27.9,0.5,0.0,0.5,8.7,9.1,14.2,0.3,3.2,4.5,90.5,84.0,9.5,16.0,62,15.0,19.0,23.0,,0.0,,9.0,8.0,13.0,,7.0,,47,54,40.5,26.8,53.7,43.1,26.6,19.4,34.0,25.1,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,131119,2013-11-19,45601,CBT,0,45,292242,102710,81534,79870,1516,0,1335,25714,25935,42518,1291,8722,12623,267577,252537,24665,39705,8292.0,6280.0,11514.0,722.0,75.0,0.0,-77.0,1042.0,77.0,2081.0,515.0,-226.0,-150.0,10488.0,13941.0,-2196.0,-5649.0,100,35.1,27.9,27.3,0.5,0.0,0.5,8.8,8.9,14.5,0.4,3.0,4.3,91.6,86.4,8.4,13.6,71,16.0,24.0,26.0,,0.0,,11.0,9.0,15.0,,6.0,,54,61,39.9,27.2,54.0,43.0,27.1,20.3,34.6,25.8,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,131126,2013-11-26,45601,CBT,0,45,288493,102895,80332,79603,1516,0,1335,23671,25664,40786,1540,8703,11679,263025,248102,25468,40391,-3749.0,185.0,-1202.0,-267.0,0.0,0.0,0.0,-2043.0,-271.0,-1732.0,249.0,-19.0,-944.0,-4552.0,-4435.0,803.0,686.0,100,35.7,27.8,27.6,0.5,0.0,0.5,8.2,8.9,14.1,0.5,3.0,4.0,91.2,86.0,8.8,14.0,69,16.0,22.0,24.0,,0.0,,11.0,9.0,15.0,,6.0,,52,59,41.3,27.9,55.0,43.7,27.7,21.0,35.3,26.7,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,131203,2013-12-03,45601,CBT,0,45,264394,100847,71042,65876,808,392,943,23500,26098,34895,1518,7701,13558,241945,220505,22449,43889,-24099.0,-2048.0,-9290.0,-13727.0,-708.0,392.0,-392.0,-171.0,434.0,-5891.0,-22.0,-1002.0,1879.0,-21080.0,-27597.0,-3019.0,3498.0,100,38.1,26.9,24.9,0.3,0.1,0.4,8.9,9.9,13.2,0.6,2.9,5.1,91.5,83.4,8.5,16.6,63,15.0,18.0,20.0,,,,11.0,7.0,13.0,,6.0,,48,51,43.2,28.3,56.4,44.8,30.7,22.1,38.3,28.3,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,131210,2013-12-10,45601,CBT,0,45,274535,105277,71630,74489,763,392,943,24985,28218,32166,935,9184,11858,251416,228880,23119,45655,10141.0,4430.0,588.0,8613.0,-45.0,0.0,0.0,1485.0,2120.0,-2729.0,-583.0,1483.0,-1700.0,9471.0,8375.0,670.0,1766.0,100,38.3,26.1,27.1,0.3,0.1,0.3,9.1,10.3,11.7,0.3,3.3,4.3,91.6,83.4,8.4,16.6,65,16.0,18.0,22.0,,,,11.0,7.0,14.0,,6.0,,51,54,42.8,27.3,54.5,41.9,30.9,20.9,37.6,27.0,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,131217,2013-12-17,45601,CBT,0,45,290761,113633,78873,80673,763,392,943,24423,27056,34534,285,9257,10563,265817,242291,24944,48470,16226.0,8356.0,7243.0,6184.0,0.0,0.0,0.0,-562.0,-1162.0,2368.0,-650.0,73.0,-1295.0,14401.0,13411.0,1825.0,2815.0,100,39.1,27.1,27.7,0.3,0.1,0.3,8.4,9.3,11.9,0.1,3.2,3.6,91.4,83.3,8.6,16.7,61,16.0,17.0,22.0,,,,10.0,7.0,14.0,,6.0,,48,52,44.0,29.1,55.8,42.7,32.8,23.2,39.6,29.0,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,131224,2013-12-24,45601,CBT,0,45,306920,124605,86594,84272,652,0,943,26306,35514,32489,0,10595,9187,278454,259594,28466,47326,16159.0,10972.0,7721.0,3599.0,-111.0,-392.0,0.0,1883.0,8458.0,-2045.0,-285.0,1338.0,-1376.0,12637.0,17303.0,3522.0,-1144.0,100,40.6,28.2,27.5,0.2,0.0,0.3,8.6,11.6,10.6,0.0,3.5,3.0,90.7,84.6,9.3,15.4,63,17.0,18.0,23.0,,0.0,,10.0,7.0,12.0,0.0,8.0,,49,52,42.8,30.4,56.1,45.2,32.4,25.1,39.7,30.7,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,131231,2013-12-31,45601,CBT,0,45,305091,121154,80609,86168,652,0,943,26253,36541,33757,0,11155,8981,277908,258154,27183,46937,-1829.0,-3451.0,-5985.0,1896.0,0.0,0.0,0.0,-53.0,1027.0,1268.0,0.0,560.0,-206.0,-546.0,-1440.0,-1283.0,-389.0,100,39.7,26.4,28.2,0.2,0.0,0.3,8.6,12.0,11.1,0.0,3.7,2.9,91.1,84.6,8.9,15.4,63,17.0,17.0,23.0,,0.0,,9.0,9.0,13.0,0.0,8.0,,50,52,42.8,30.8,56.3,44.8,31.8,23.9,39.2,29.8,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140107,2014-01-07,45601,CBT,0,45,278090,104175,69519,79750,652,0,943,23460,33027,29586,0,11197,8212,246778,232234,31312,45856,-27001.0,-16979.0,-11090.0,-6418.0,0.0,0.0,0.0,-2793.0,-3514.0,-4171.0,0.0,42.0,-769.0,-31130.0,-25920.0,4129.0,-1081.0,100,37.5,25.0,28.7,0.2,0.0,0.3,8.4,11.9,10.6,0.0,4.0,3.0,88.7,83.5,11.3,16.5,54,19.0,14.0,22.0,,0.0,,5.0,7.0,8.0,0.0,6.0,,42,45,42.2,29.7,57.0,44.6,30.1,23.9,38.2,30.3,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140114,2014-01-14,45601,CBT,0,45,278861,107543,73896,77585,725,100,943,24237,30214,29439,0,11965,7023,247495,231165,31366,47696,771.0,3368.0,4377.0,-2165.0,73.0,100.0,0.0,777.0,-2813.0,-147.0,0.0,768.0,-1189.0,717.0,-1069.0,54.0,1840.0,100,38.6,26.5,27.8,0.3,0.0,0.3,8.7,10.8,10.6,0.0,4.3,2.5,88.8,82.9,11.2,17.1,58,18.0,17.0,21.0,,,,7.0,7.0,10.0,0.0,6.0,,44,48,41.1,29.3,55.0,43.8,28.3,23.8,37.5,30.3,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140121,2014-01-21,45601,CBT,0,45,279760,115285,78558,77799,725,0,990,19044,27468,29109,0,12393,6003,248955,232320,30805,47440,899.0,7742.0,4662.0,214.0,0.0,-100.0,47.0,-5193.0,-2746.0,-330.0,0.0,428.0,-1020.0,1460.0,1155.0,-561.0,-256.0,100,41.2,28.1,27.8,0.3,0.0,0.4,6.8,9.8,10.4,0.0,4.4,2.1,89.0,83.0,11.0,17.0,60,19.0,19.0,23.0,,0.0,,7.0,6.0,11.0,0.0,6.0,,47,50,43.1,29.4,56.6,43.5,30.0,23.4,37.8,29.4,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140128,2014-01-28,45601,CBT,0,45,291494,120163,78237,80988,719,769,1067,22427,23935,30022,968,16821,6176,262530,238015,28964,53479,11734.0,4878.0,-321.0,3189.0,-6.0,769.0,77.0,3383.0,-3533.0,913.0,968.0,4428.0,173.0,13575.0,5695.0,-1841.0,6039.0,100,41.2,26.8,27.8,0.2,0.3,0.4,7.7,8.2,10.3,0.3,5.8,2.1,90.1,81.7,9.9,18.3,62,18.0,18.0,26.0,,,,6.0,8.0,11.0,,7.0,,51,52,42.7,28.0,56.7,41.6,31.2,23.8,39.5,30.1,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140204,2014-02-04,45601,CBT,0,45,273109,110138,84723,67739,719,1507,2103,23336,17092,30587,268,15664,7285,242175,226700,30934,46409,-18385.0,-10025.0,6486.0,-13249.0,0.0,738.0,1036.0,909.0,-6843.0,565.0,-700.0,-1157.0,1109.0,-20355.0,-11315.0,1970.0,-7070.0,100,40.3,31.0,24.8,0.3,0.6,0.8,8.5,6.3,11.2,0.1,5.7,2.7,88.7,83.0,11.3,17.0,64,15.0,20.0,24.0,,,,8.0,8.0,14.0,,6.0,,49,57,43.1,24.9,57.5,37.7,30.4,20.7,40.7,28.1,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140211,2014-02-11,45601,CBT,0,45,293954,129983,100147,64330,719,2855,2755,22295,16286,36800,0,18981,6471,263353,248625,30601,45329,20845.0,19845.0,15424.0,-3409.0,0.0,1348.0,652.0,-1041.0,-806.0,6213.0,-268.0,3317.0,-814.0,21178.0,21925.0,-333.0,-1080.0,100,44.2,34.1,21.9,0.2,1.0,0.9,7.6,5.5,12.5,0.0,6.5,2.2,89.6,84.6,10.4,15.4,67,14.0,23.0,27.0,,,,9.0,7.0,13.0,0.0,8.0,,51,60,44.8,24.5,58.5,37.1,33.6,21.6,43.3,30.0,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140218,2014-02-18,45601,CBT,0,45,314854,135446,108028,70720,705,3088,2944,22750,15164,42568,114,17657,8871,284118,269040,30736,45814,20900.0,5463.0,7881.0,6390.0,-14.0,233.0,189.0,455.0,-1122.0,5768.0,114.0,-1324.0,2400.0,20765.0,20415.0,135.0,485.0,100,43.0,34.3,22.5,0.2,1.0,0.9,7.2,4.8,13.5,0.0,5.6,2.8,90.2,85.4,9.8,14.6,69,14.0,25.0,27.0,,,,8.0,8.0,13.0,,7.0,4.0,51,63,42.7,23.4,56.8,35.8,30.7,20.0,40.8,27.3,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140225,2014-02-25,45601,CBT,0,45,326188,140628,114664,70445,705,3088,3344,21738,14542,48996,192,16535,10445,296493,282059,29695,44129,11334.0,5182.0,6636.0,-275.0,0.0,0.0,400.0,-1012.0,-622.0,6428.0,78.0,-1122.0,1574.0,12375.0,13019.0,-1041.0,-1685.0,100,43.1,35.2,21.6,0.2,0.9,1.0,6.7,4.5,15.0,0.1,5.1,3.2,90.9,86.5,9.1,13.5,73,15.0,27.0,29.0,,,,9.0,9.0,15.0,,6.0,4.0,55,67,41.8,22.5,56.0,35.0,31.3,19.4,40.2,26.7,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140304,2014-03-04,45601,CBT,0,45,295231,139765,93270,58869,705,3140,3454,10221,22108,43973,149,15429,10792,267928,251035,27303,44196,-30957.0,-863.0,-21394.0,-11576.0,0.0,52.0,110.0,-11517.0,7566.0,-5023.0,-43.0,-1106.0,347.0,-28565.0,-31024.0,-2392.0,67.0,100,47.3,31.6,19.9,0.2,1.1,1.2,3.5,7.5,14.9,0.1,5.2,3.7,90.8,85.0,9.2,15.0,74,17.0,24.0,26.0,,,,8.0,12.0,17.0,,7.0,4.0,55,67,43.3,21.2,55.8,32.1,36.2,17.8,44.5,25.2,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140311,2014-03-11,45601,CBT,0,45,298102,136163,87993,63609,706,3348,3501,13003,23988,44525,969,16279,8826,271302,252069,26800,46033,2871.0,-3602.0,-5277.0,4740.0,1.0,208.0,47.0,2782.0,1880.0,552.0,820.0,850.0,-1966.0,3374.0,1034.0,-503.0,1837.0,100,45.7,29.5,21.3,0.2,1.1,1.2,4.4,8.0,14.9,0.3,5.5,3.0,91.0,84.6,9.0,15.4,71,17.0,21.0,27.0,,,,10.0,9.0,16.0,,6.0,4.0,56,63,43.8,21.5,55.9,32.8,34.9,17.9,43.4,26.4,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140318,2014-03-18,45601,CBT,0,45,318024,148886,102637,65120,708,3348,3501,21311,27638,42559,1499,17609,7827,291411,270239,26613,47785,19922.0,12723.0,14644.0,1511.0,2.0,0.0,0.0,8308.0,3650.0,-1966.0,530.0,1330.0,-999.0,20109.0,18170.0,-187.0,1752.0,100,46.8,32.3,20.5,0.2,1.1,1.1,6.7,8.7,13.4,0.5,5.5,2.5,91.6,85.0,8.4,15.0,77,19.0,22.0,32.0,,,,12.0,9.0,17.0,,7.0,4.0,63,68,43.3,24.0,54.7,34.6,35.7,20.8,43.3,29.3,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140325,2014-03-25,45601,CBT,0,45,335742,149036,103301,69719,708,2848,3501,26045,28747,44393,1091,20391,10382,304875,283282,30867,52460,17718.0,150.0,664.0,4599.0,0.0,-500.0,0.0,4734.0,1109.0,1834.0,-408.0,2782.0,2555.0,13464.0,13043.0,4254.0,4675.0,100,44.4,30.8,20.8,0.2,0.8,1.0,7.8,8.6,13.2,0.3,6.1,3.1,90.8,84.4,9.2,15.6,79,18.0,21.0,31.0,,,,13.0,9.0,18.0,,9.0,5.0,64,70,42.6,23.2,53.7,33.1,34.8,18.8,42.5,26.7,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140401,2014-04-01,45601,CBT,0,45,291999,126876,81564,68014,708,3791,1950,16930,20663,33484,1733,14942,11450,261145,235858,30854,56141,-43743.0,-22160.0,-21737.0,-1705.0,0.0,943.0,-1551.0,-9115.0,-8084.0,-10909.0,642.0,-5449.0,1068.0,-43730.0,-47424.0,-13.0,3681.0,100,43.5,27.9,23.3,0.2,1.3,0.7,5.8,7.1,11.5,0.6,5.1,3.9,89.4,80.8,10.6,19.2,74,13.0,24.0,30.0,,,,7.0,12.0,13.0,,9.0,5.0,55,68,46.8,20.2,56.2,29.1,38.0,15.4,44.3,21.9,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140408,2014-04-08,45601,CBT,0,45,310870,139131,89333,69912,708,3791,2650,19037,28907,35040,1137,12247,12452,280067,254332,30803,56538,18871.0,12255.0,7769.0,1898.0,0.0,0.0,700.0,2107.0,8244.0,1556.0,-596.0,-2695.0,1002.0,18922.0,18474.0,-51.0,397.0,100,44.8,28.7,22.5,0.2,1.2,0.9,6.1,9.3,11.3,0.4,3.9,4.0,90.1,81.8,9.9,18.2,76,16.0,23.0,31.0,,,,8.0,14.0,14.0,,6.0,5.0,59,68,46.2,20.6,56.0,29.7,38.3,16.0,44.4,22.2,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140415,2014-04-15,45601,CBT,0,45,324094,140304,92938,74144,708,3769,4446,23363,29770,39033,760,11414,11879,294637,267393,29457,56701,13224.0,1173.0,3605.0,4232.0,0.0,-22.0,1796.0,4326.0,863.0,3993.0,-377.0,-833.0,-573.0,14570.0,13061.0,-1346.0,163.0,100,43.3,28.7,22.9,0.2,1.2,1.4,7.2,9.2,12.0,0.2,3.5,3.7,90.9,82.5,9.1,17.5,76,17.0,22.0,33.0,,,,8.0,14.0,13.0,,6.0,5.0,61,67,44.3,20.5,55.1,30.6,36.9,16.2,42.8,22.9,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140422,2014-04-22,45601,CBT,0,45,340477,148434,92391,75779,698,3769,4789,27751,41759,43565,765,13815,11306,313087,287173,27390,53304,16383.0,8130.0,-547.0,1635.0,-10.0,0.0,343.0,4388.0,11989.0,4532.0,5.0,2401.0,-573.0,18450.0,19780.0,-2067.0,-3397.0,100,43.6,27.1,22.3,0.2,1.1,1.4,8.2,12.3,12.8,0.2,4.1,3.3,92.0,84.3,8.0,15.7,80,18.0,22.0,34.0,,,,8.0,16.0,15.0,,7.0,5.0,63,72,44.2,19.2,56.6,29.5,36.8,16.1,45.0,22.6,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140429,2014-04-29,45601,CBT,0,45,358404,149073,100760,75694,682,2858,5039,41969,44668,46567,778,16683,9829,329631,302098,28773,56306,17927.0,639.0,8369.0,-85.0,-16.0,-911.0,250.0,14218.0,2909.0,3002.0,13.0,2868.0,-1477.0,16544.0,14925.0,1383.0,3002.0,100,41.6,28.1,21.1,0.2,0.8,1.4,11.7,12.5,13.0,0.2,4.7,2.7,92.0,84.3,8.0,15.7,82,15.0,25.0,34.0,,,,10.0,15.0,17.0,,8.0,4.0,63,75,47.0,19.3,58.7,29.6,38.7,16.6,46.4,23.6,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140506,2014-05-06,45601,CBT,0,45,324263,140305,87830,71797,0,3383,6268,17707,26777,48735,927,14839,9868,295607,269497,28656,54766,-34141.0,-8768.0,-12930.0,-3897.0,-682.0,525.0,1229.0,-24262.0,-17891.0,2168.0,149.0,-1844.0,39.0,-34024.0,-32601.0,-117.0,-1540.0,100,43.3,27.1,22.1,0.0,1.0,1.9,5.5,8.3,15.0,0.3,4.6,3.0,91.2,83.1,8.8,16.9,77,13.0,26.0,32.0,0.0,,,11.0,12.0,14.0,,7.0,4.0,57,71,45.5,19.6,56.5,30.3,38.3,15.8,42.9,22.5,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140513,2014-05-13,45601,CBT,0,45,339695,146552,96461,73530,0,3393,7476,21444,31094,47977,1061,14034,12428,310468,286393,29227,53302,15432.0,6247.0,8631.0,1733.0,0.0,10.0,1208.0,3737.0,4317.0,-758.0,134.0,-805.0,2560.0,14861.0,16896.0,571.0,-1464.0,100,43.1,28.4,21.6,0.0,1.0,2.2,6.3,9.2,14.1,0.3,4.1,3.7,91.4,84.3,8.6,15.7,77,13.0,27.0,31.0,0.0,,,10.0,13.0,13.0,,7.0,4.0,55,71,44.7,20.0,55.5,32.3,37.9,17.0,42.4,24.6,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140520,2014-05-20,45601,CBT,0,45,361265,164843,103300,72081,0,4153,9097,21776,36281,48097,875,12916,15851,332620,301776,28645,59489,21570.0,18291.0,6839.0,-1449.0,0.0,760.0,1621.0,332.0,5187.0,120.0,-186.0,-1118.0,3423.0,22152.0,15383.0,-582.0,6187.0,100,45.6,28.6,20.0,0.0,1.1,2.5,6.0,10.0,13.3,0.2,3.6,4.4,92.1,83.5,7.9,16.5,77,13.0,26.0,32.0,0.0,,,11.0,13.0,13.0,,7.0,6.0,59,70,46.0,19.7,56.3,32.4,40.0,17.1,44.2,24.7,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140527,2014-05-27,45601,CBT,0,45,367374,169423,106861,69274,0,5754,9097,22238,39948,49563,1278,12828,17595,338468,310920,28906,56454,6109.0,4580.0,3561.0,-2807.0,0.0,1601.0,0.0,462.0,3667.0,1466.0,403.0,-88.0,1744.0,5848.0,9144.0,261.0,-3035.0,100,46.1,29.1,18.9,0.0,1.6,2.5,6.1,10.9,13.5,0.3,3.5,4.8,92.1,84.6,7.9,15.4,80,12.0,26.0,31.0,0.0,4.0,,13.0,14.0,15.0,,6.0,6.0,61,72,46.3,19.7,56.6,32.4,40.3,17.2,44.7,24.8,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,140603,2014-06-03,45601,CBT,0,45,345693,169198,96142,60534,0,7084,7386,16082,46140,46427,870,11962,16681,317178,292356,28515,53337,-21681.0,-225.0,-10719.0,-8740.0,0.0,1330.0,-1711.0,-6156.0,6192.0,-3136.0,-408.0,-866.0,-914.0,-21290.0,-18564.0,-391.0,-3117.0,100,48.9,27.8,17.5,0.0,2.0,2.1,4.7,13.3,13.4,0.3,3.5,4.8,91.8,84.6,8.2,15.4,81,13.0,25.0,29.0,0.0,4.0,,12.0,16.0,15.0,,7.0,6.0,58,74,50.3,19.3,59.3,31.1,43.8,15.5,48.3,23.9,"(CONTRACTS OF $5,000,000)",F33,FutOnly
